village_code,visit_month,spray_status,total_residents,clinic_tests,total_rdts,avg_distance_to_health_facility_km,incidence_per_1000,positivity_rate,rainfall,prev_month_rainfall,dist_missing
7145,2018-02-01,1,411,14.0,15,2.7,53.28,0.6,5.32,9.3,0
7145,2018-03-01,1,411,15.0,15,2.7,59.2,0.67,3.17,5.32,0
7145,2018-04-01,1,411,26.0,26,2.7,71.04,0.46,4.29,3.17,0
7145,2018-05-01,1,411,23.0,24,2.7,118.4,0.83,0.62,4.29,0
7145,2018-06-01,1,411,11.0,11,2.7,53.28,0.82,0.61,0.62,0
7145,2018-07-01,1,411,11.0,13,2.7,71.04,0.92,4.0,0.61,0
7145,2018-08-01,1,411,10.0,10,2.7,29.6,0.5,0.23,4.0,0
7145,2018-09-01,1,411,13.0,17,2.7,94.72,0.94,0.36,0.23,0
7145,2018-10-01,1,411,4.0,5,2.7,29.6,1.0,0.56,0.36,0
7148,2016-12-01,1,440,0.0,3,11.4,10.33,0.67,4.39,1.55,0
7148,2017-01-01,1,440,0.0,31,11.4,123.97,0.77,5.64,4.39,0
7148,2017-02-01,1,440,0.0,33,11.4,139.46,0.82,3.42,5.64,0
7148,2017-03-01,1,440,0.0,7,11.4,25.83,0.71,5.78,3.42,0
7148,2017-04-01,1,440,0.0,6,11.4,20.66,0.67,4.8,5.78,0
7148,2017-05-01,1,440,14.0,8,11.4,41.32,1.0,0.57,4.8,0
7148,2017-06-01,1,440,0.0,15,11.4,36.16,0.47,1.12,0.57,0
7148,2017-07-01,1,440,0.0,9,11.4,30.99,0.67,0.82,1.12,0
7148,2017-08-01,1,440,0.0,1,11.4,0.0,0.0,0.36,0.82,0
7148,2017-09-01,1,440,1.0,8,11.4,30.99,0.75,0.18,0.36,0
7148,2017-10-01,1,440,0.0,6,11.4,30.99,1.0,0.34,0.18,0
7148,2017-11-01,1,440,0.0,3,11.4,15.5,1.0,6.41,0.34,0
7148,2017-12-01,1,440,0.0,7,11.4,20.66,0.57,10.29,6.41,0
7148,2018-01-01,1,440,0.0,27,11.4,103.31,0.74,9.3,10.29,0
7148,2018-02-01,1,440,0.0,28,11.4,103.31,0.71,5.32,9.3,0
7148,2018-03-01,1,440,4.0,17,11.4,56.82,0.65,3.17,5.32,0
7148,2018-04-01,1,440,0.0,29,11.4,118.8,0.79,4.29,3.17,0
7148,2018-05-01,1,440,1.0,22,11.4,108.47,0.95,0.62,4.29,0
7148,2018-06-01,1,440,1.0,2,11.4,10.33,1.0,0.61,0.62,0
7148,2018-07-01,1,440,0.0,25,11.4,103.31,0.8,4.0,0.61,0
7148,2018-08-01,1,440,0.0,20,11.4,20.66,0.2,0.23,4.0,0
7148,2018-09-01,1,440,0.0,9,11.4,0.0,0.0,0.36,0.23,0
7148,2018-10-01,1,440,1.0,3,11.4,15.5,1.0,0.56,0.36,0
7149,2016-12-01,0,221,0.0,1,9.7,0.0,0.0,4.39,1.55,0
7149,2017-01-01,0,221,0.0,21,9.7,327.59,0.76,5.64,4.39,0
7149,2017-02-01,0,221,0.0,24,9.7,368.54,0.75,3.42,5.64,0
7149,2017-03-01,0,221,0.0,23,9.7,348.07,0.74,5.78,3.42,0
7149,2017-04-01,0,221,0.0,14,9.7,204.75,0.71,4.8,5.78,0
7149,2017-05-01,0,221,14.0,22,9.7,307.12,0.68,0.57,4.8,0
7149,2017-06-01,0,221,3.0,17,9.7,307.12,0.88,1.12,0.57,0
7149,2017-07-01,0,221,18.0,29,9.7,389.02,0.66,0.82,1.12,0
7149,2017-08-01,0,221,10.0,46,9.7,675.66,0.72,0.36,0.82,0
7149,2017-09-01,0,221,7.0,46,9.7,716.61,0.76,0.18,0.36,0
7149,2017-10-01,0,221,0.0,36,9.7,491.39,0.67,0.34,0.18,0
7149,2017-11-01,0,221,3.0,21,9.7,266.17,0.62,6.41,0.34,0
7149,2017-12-01,0,221,1.0,34,9.7,573.29,0.82,10.29,6.41,0
7149,2018-01-01,0,221,2.0,51,9.7,798.51,0.76,9.3,10.29,0
7149,2018-02-01,0,221,5.0,47,9.7,655.19,0.68,5.32,9.3,0
7149,2018-03-01,0,221,18.0,51,9.7,634.71,0.61,3.17,5.32,0
7149,2018-04-01,0,221,10.0,41,9.7,655.19,0.78,4.29,3.17,0
7149,2018-05-01,0,221,13.0,44,9.7,675.66,0.75,0.62,4.29,0
7149,2018-06-01,0,221,8.0,31,9.7,470.92,0.74,0.61,0.62,0
7149,2018-07-01,0,221,6.0,37,9.7,614.24,0.81,4.0,0.61,0
7149,2018-08-01,0,221,14.0,20,9.7,225.22,0.55,0.23,4.0,0
7149,2018-09-01,0,221,1.0,7,9.7,40.95,0.29,0.36,0.23,0
7149,2018-10-01,0,221,7.0,8,9.7,143.32,0.88,0.56,0.36,0
7151,2016-12-01,1,431,14.0,21,0.7,69.98,0.62,4.39,1.55,0
7151,2017-01-01,1,431,0.0,51,0.7,161.5,0.59,5.64,4.39,0
7151,2017-02-01,1,431,0.0,71,0.7,242.25,0.63,3.42,5.64,0
7151,2017-03-01,1,431,14.0,74,0.7,209.95,0.53,5.78,3.42,0
7151,2017-04-01,1,431,14.0,59,0.7,220.71,0.69,4.8,5.78,0
7151,2017-05-01,1,431,14.0,86,0.7,392.98,0.85,0.57,4.8,0
7151,2017-06-01,1,431,80.0,111,0.7,489.88,0.82,1.12,0.57,0
7151,2017-07-01,1,431,90.0,90,0.7,371.45,0.77,0.82,1.12,0
7151,2017-08-01,1,431,77.0,77,0.7,269.16,0.65,0.36,0.82,0
7151,2017-09-01,1,431,62.0,63,0.7,263.78,0.78,0.18,0.36,0
7151,2017-10-01,1,431,79.0,79,0.7,323.0,0.76,0.34,0.18,0
7151,2017-11-01,1,431,93.0,94,0.7,296.08,0.59,6.41,0.34,0
7151,2017-12-01,1,431,41.0,45,0.7,107.67,0.44,10.29,6.41,0
7151,2018-01-01,1,431,99.0,100,0.7,344.53,0.64,9.3,10.29,0
7151,2018-02-01,1,431,165.0,165,0.7,554.48,0.62,5.32,9.3,0
7151,2018-03-01,1,431,190.0,194,0.7,656.76,0.63,3.17,5.32,0
7151,2018-04-01,1,431,151.0,152,0.7,549.09,0.67,4.29,3.17,0
7151,2018-05-01,1,431,177.0,177,0.7,710.59,0.75,0.62,4.29,0
7151,2018-06-01,1,431,109.0,113,0.7,489.88,0.81,0.61,0.62,0
7151,2018-07-01,1,431,93.0,94,0.7,414.51,0.82,4.0,0.61,0
7151,2018-08-01,1,431,109.0,109,0.7,489.88,0.83,0.23,4.0,0
7151,2018-09-01,1,431,73.0,74,0.7,344.53,0.86,0.36,0.23,0
7151,2018-10-01,1,431,28.0,28,0.7,129.2,0.86,0.56,0.36,0
7152,2016-12-01,0,347,14.0,6,2.0,16.61,0.33,4.39,1.55,0
7152,2017-01-01,0,347,14.0,18,2.0,132.88,0.89,5.64,4.39,0
7152,2017-02-01,0,347,14.0,35,2.0,207.63,0.71,3.42,5.64,0
7152,2017-03-01,0,347,14.0,35,2.0,240.85,0.83,5.78,3.42,0
7152,2017-04-01,0,347,14.0,36,2.0,224.24,0.75,4.8,5.78,0
7152,2017-05-01,0,347,14.0,29,2.0,182.71,0.76,0.57,4.8,0
7152,2017-06-01,0,347,21.0,38,2.0,249.15,0.79,1.12,0.57,0
7152,2017-07-01,0,347,30.0,30,2.0,174.41,0.7,0.82,1.12,0
7152,2017-08-01,0,347,22.0,22,2.0,157.8,0.86,0.36,0.82,0
7152,2017-09-01,0,347,20.0,20,2.0,132.88,0.8,0.18,0.36,0
7152,2017-10-01,0,347,14.0,14,2.0,66.44,0.57,0.34,0.18,0
7152,2017-11-01,0,347,7.0,7,2.0,24.92,0.43,6.41,0.34,0
7152,2017-12-01,0,347,3.0,3,2.0,8.31,0.33,10.29,6.41,0
7152,2018-01-01,0,347,17.0,17,2.0,99.66,0.71,9.3,10.29,0
7152,2018-02-01,0,347,35.0,35,2.0,191.02,0.66,5.32,9.3,0
7152,2018-03-01,0,347,43.0,43,2.0,249.15,0.7,3.17,5.32,0
7152,2018-04-01,0,347,48.0,48,2.0,265.76,0.67,4.29,3.17,0
7152,2018-05-01,0,347,56.0,56,2.0,373.73,0.8,0.62,4.29,0
7152,2018-06-01,0,347,43.0,43,2.0,298.98,0.84,0.61,0.62,0
7152,2018-07-01,0,347,33.0,33,2.0,207.63,0.76,4.0,0.61,0
7152,2018-08-01,0,347,36.0,36,2.0,224.24,0.75,0.23,4.0,0
7152,2018-09-01,0,347,16.0,17,2.0,124.58,0.88,0.36,0.23,0
7152,2018-10-01,0,347,8.0,8,2.0,33.22,0.5,0.56,0.36,0
7153,2016-12-01,0,305,14.0,1,3.4,10.75,1.0,4.39,1.55,0
7153,2017-01-01,0,305,14.0,7,3.4,64.5,0.86,5.64,4.39,0
7153,2017-02-01,0,305,14.0,15,3.4,129.0,0.8,3.42,5.64,0
7153,2017-03-01,0,305,14.0,17,3.4,139.75,0.76,5.78,3.42,0
7153,2017-04-01,0,305,14.0,14,3.4,139.75,0.93,4.8,5.78,0
7153,2017-05-01,0,305,14.0,11,3.4,96.75,0.82,0.57,4.8,0
7153,2017-06-01,0,305,11.0,13,3.4,118.25,0.85,1.12,0.57,0
7153,2017-07-01,0,305,14.0,14,3.4,139.75,0.93,0.82,1.12,0
7153,2017-08-01,0,305,14.0,14,3.4,118.25,0.79,0.36,0.82,0
7153,2017-09-01,0,305,13.0,13,3.4,118.25,0.85,0.18,0.36,0
7153,2017-10-01,0,305,10.0,10,3.4,75.25,0.7,0.34,0.18,0
7153,2017-11-01,0,305,9.0,9,3.4,32.25,0.33,6.41,0.34,0
7153,2017-12-01,0,305,5.0,5,3.4,32.25,0.6,10.29,6.41,0
7153,2018-01-01,0,305,26.0,26,3.4,204.25,0.73,9.3,10.29,0
7153,2018-02-01,0,305,50.0,51,3.4,343.99,0.63,5.32,9.3,0
7153,2018-03-01,0,305,54.0,54,3.4,397.74,0.69,3.17,5.32,0
7153,2018-04-01,0,305,103.0,103,3.4,859.98,0.78,4.29,3.17,0
7153,2018-05-01,0,305,107.0,107,3.4,967.48,0.84,0.62,4.29,0
7153,2018-06-01,0,305,80.0,80,3.4,623.49,0.72,0.61,0.62,0
7153,2018-07-01,0,305,71.0,71,3.4,569.74,0.75,4.0,0.61,0
7153,2018-08-01,0,305,73.0,73,3.4,591.24,0.75,0.23,4.0,0
7153,2018-09-01,0,305,16.0,16,3.4,150.5,0.88,0.36,0.23,0
7153,2018-10-01,0,305,15.0,16,3.4,150.5,0.88,0.56,0.36,0
7155,2016-12-01,0,207,14.0,1,6.7,23.34,1.0,4.39,1.55,0
7155,2017-01-01,0,207,14.0,4,6.7,46.68,0.5,5.64,4.39,0
7155,2017-02-01,0,207,0.0,3,6.7,70.01,1.0,3.42,5.64,0
7155,2017-03-01,0,207,14.0,3,6.7,23.34,0.33,5.78,3.42,0
7155,2017-04-01,0,207,14.0,4,6.7,93.35,1.0,4.8,5.78,0
7155,2017-05-01,0,207,14.0,4,6.7,70.01,0.75,0.57,4.8,0
7155,2017-06-01,0,207,6.0,7,6.7,93.35,0.57,1.12,0.57,0
7155,2017-07-01,0,207,1.0,1,6.7,23.34,1.0,0.82,1.12,0
7155,2017-08-01,0,207,3.0,3,6.7,70.01,1.0,0.36,0.82,0
7155,2017-09-01,0,207,4.0,4,6.7,46.68,0.5,0.18,0.36,0
7155,2017-10-01,0,207,4.0,4,6.7,23.34,0.25,0.34,0.18,0
7155,2017-11-01,0,207,4.0,4,6.7,23.34,0.25,6.41,0.34,0
7155,2017-12-01,0,207,2.0,2,6.7,0.0,0.0,10.29,6.41,0
7155,2018-01-01,0,207,5.0,5,6.7,46.68,0.4,9.3,10.29,0
7155,2018-02-01,0,207,5.0,5,6.7,70.01,0.6,5.32,9.3,0
7155,2018-03-01,0,207,12.0,15,6.7,163.36,0.47,3.17,5.32,0
7155,2018-04-01,0,207,8.0,9,6.7,140.03,0.67,4.29,3.17,0
