village_code,visit_month,spray_status,total_residents,clinic_tests,total_rdts,avg_distance_to_health_facility_km,incidence_per_1000,positivity_rate,dist_missing,PRECTOTCORR,PRECTOTCORR_SUM,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,prev_PRECTOTCORR,prev2_PRECTOTCORR,prev3_PRECTOTCORR,prev4_PRECTOTCORR,prev_PRECTOTCORR_SUM,prev2_PRECTOTCORR_SUM,prev3_PRECTOTCORR_SUM,prev4_PRECTOTCORR_SUM,prev_RH2M,prev2_RH2M,prev3_RH2M,prev4_RH2M,prev_T2M,prev2_T2M,prev3_T2M,prev4_T2M,prev_T2M_MAX,prev2_T2M_MAX,prev3_T2M_MAX,prev4_T2M_MAX,prev_T2M_MIN,prev2_T2M_MIN,prev3_T2M_MIN,prev4_T2M_MIN,prev_T2M_RANGE,prev2_T2M_RANGE,prev3_T2M_RANGE,prev4_T2M_RANGE,prev_incidence_per_1000
7029,2018-01-01,0,1129,3.0,3,7.0,0.78,0.33,1,9.3,288.34,83.97,25.86,33.64,18.36,8.36,10.29,6.41,0.34,0.18,319.0,192.17,10.41,5.36,79.49,68.57,56.29,63.27,26.98,27.79,28.93,26.04,36.75,45.1,45.03,40.99,19.29,20.3,17.2,17.82,9.31,12.81,15.96,15.13,0.78
7029,2018-02-01,0,1129,1.0,1,7.0,0.78,1.0,1,5.32,148.99,86.12,26.69,32.48,21.66,7.03,9.3,10.29,6.41,0.34,288.34,319.0,192.17,10.41,83.97,79.49,68.57,56.29,25.86,26.98,27.79,28.93,33.64,36.75,45.1,45.03,18.36,19.29,20.3,17.2,8.36,9.31,12.81,15.96,0.78
7029,2018-03-01,0,1129,14.0,14,7.0,4.71,0.43,1,3.17,98.17,80.12,27.29,35.38,21.6,9.3,5.32,9.3,10.29,6.41,148.99,288.34,319.0,192.17,86.12,83.97,79.49,68.57,26.69,25.86,26.98,27.79,32.48,33.64,36.75,45.1,21.66,18.36,19.29,20.3,7.03,8.36,9.31,12.81,0.78
7029,2018-04-01,0,1129,6.0,6,7.0,2.35,0.5,1,4.29,128.71,80.59,25.53,34.49,19.86,9.05,3.17,5.32,9.3,10.29,98.17,148.99,288.34,319.0,80.12,86.12,83.97,79.49,27.29,26.69,25.86,26.98,35.38,32.48,33.64,36.75,21.6,21.66,18.36,19.29,9.3,7.03,8.36,9.31,4.71
7029,2018-05-01,0,1129,6.0,6,7.0,2.35,0.5,1,0.62,19.11,74.61,24.8,34.43,17.75,11.31,4.29,3.17,5.32,9.3,128.71,98.17,148.99,288.34,80.59,80.12,86.12,83.97,25.53,27.29,26.69,25.86,34.49,35.38,32.48,33.64,19.86,21.6,21.66,18.36,9.05,9.3,7.03,8.36,2.35
7029,2018-06-01,0,1129,6.0,6,7.0,2.35,0.5,1,0.61,18.4,70.6,22.81,33.61,14.76,12.12,0.62,4.29,3.17,5.32,19.11,128.71,98.17,148.99,74.61,80.59,80.12,86.12,24.8,25.53,27.29,26.69,34.43,34.49,35.38,32.48,17.75,19.86,21.6,21.66,11.31,9.05,9.3,7.03,2.35
7029,2018-07-01,0,1129,1.0,1,7.0,0.0,0.0,1,4.0,123.92,77.56,21.88,30.58,15.43,10.08,0.61,0.62,4.29,3.17,18.4,19.11,128.71,98.17,70.6,74.61,80.59,80.12,22.81,24.8,25.53,27.29,33.61,34.43,34.49,35.38,14.76,17.75,19.86,21.6,12.12,11.31,9.05,9.3,2.35
7029,2018-08-01,0,1129,7.0,7,7.0,2.35,0.43,1,0.23,7.1,68.41,23.96,35.71,13.64,14.94,4.0,0.61,0.62,4.29,123.92,18.4,19.11,128.71,77.56,70.6,74.61,80.59,21.88,22.81,24.8,25.53,30.58,33.61,34.43,34.49,15.43,14.76,17.75,19.86,10.08,12.12,11.31,9.05,0.0
7029,2018-09-01,0,1129,5.0,5,7.0,1.57,0.4,1,0.36,10.75,59.48,27.45,39.93,17.46,15.84,0.23,4.0,0.61,0.62,7.1,123.92,18.4,19.11,68.41,77.56,70.6,74.61,23.96,21.88,22.81,24.8,35.71,30.58,33.61,34.43,13.64,15.43,14.76,17.75,14.94,10.08,12.12,11.31,2.35
7029,2018-10-01,0,1129,6.0,6,7.0,2.35,0.5,1,0.56,17.5,59.16,27.07,43.06,19.09,13.62,0.36,0.23,4.0,0.61,10.75,7.1,123.92,18.4,59.48,68.41,77.56,70.6,27.45,23.96,21.88,22.81,39.93,35.71,30.58,33.61,17.46,13.64,15.43,14.76,15.84,14.94,10.08,12.12,1.57
7030,2017-02-01,0,817,14.0,2,17.4,3.0,1.0,0,3.42,95.65,76.28,28.34,36.88,22.56,9.68,5.64,4.39,1.55,0.19,174.98,136.03,46.43,5.96,80.25,73.46,61.9,56.76,27.93,28.93,29.74,28.85,36.15,41.27,44.6,44.04,22.69,23.09,21.91,17.3,8.54,11.07,14.2,16.63,
7030,2017-03-01,0,817,14.0,1,17.4,0.0,0.0,0,5.78,179.29,81.43,26.44,34.95,19.6,8.54,3.42,5.64,4.39,1.55,95.65,174.98,136.03,46.43,76.28,80.25,73.46,61.9,28.34,27.93,28.93,29.74,36.88,36.15,41.27,44.6,22.56,22.69,23.09,21.91,9.68,8.54,11.07,14.2,3.0
7030,2017-04-01,0,817,14.0,2,17.4,3.0,1.0,0,4.8,144.0,82.95,24.79,32.44,18.57,8.52,5.78,3.42,5.64,4.39,179.29,95.65,174.98,136.03,81.43,76.28,80.25,73.46,26.44,28.34,27.93,28.93,34.95,36.88,36.15,41.27,19.6,22.56,22.69,23.09,8.54,9.68,8.54,11.07,0.0
7030,2017-05-01,0,817,14.0,6,17.4,5.99,0.67,0,0.57,17.62,76.98,24.09,34.48,16.94,10.72,4.8,5.78,3.42,5.64,144.0,179.29,95.65,174.98,82.95,81.43,76.28,80.25,24.79,26.44,28.34,27.93,32.44,34.95,36.88,36.15,18.57,19.6,22.56,22.69,8.52,8.54,9.68,8.54,3.0
7030,2017-06-01,0,817,7.0,10,17.4,8.99,0.6,0,1.12,33.53,75.51,22.93,33.03,15.85,10.83,0.57,4.8,5.78,3.42,17.62,144.0,179.29,95.65,76.98,82.95,81.43,76.28,24.09,24.79,26.44,28.34,34.48,32.44,34.95,36.88,16.94,18.57,19.6,22.56,10.72,8.52,8.54,9.68,5.99
7030,2017-07-01,0,817,12.0,12,17.4,10.49,0.58,0,0.82,25.56,72.81,22.35,34.44,15.09,12.41,1.12,0.57,4.8,5.78,33.53,17.62,144.0,179.29,75.51,76.98,82.95,81.43,22.93,24.09,24.79,26.44,33.03,34.48,32.44,34.95,15.85,16.94,18.57,19.6,10.83,10.72,8.52,8.54,8.99
7030,2017-08-01,0,817,7.0,7,17.4,7.49,0.71,0,0.36,11.16,64.53,23.72,38.06,15.29,13.29,0.82,1.12,0.57,4.8,25.56,33.53,17.62,144.0,72.81,75.51,76.98,82.95,22.35,22.93,24.09,24.79,34.44,33.03,34.48,32.44,15.09,15.85,16.94,18.57,12.41,10.83,10.72,8.52,10.49
7030,2017-09-01,0,817,2.0,2,17.4,1.5,0.5,0,0.18,5.36,63.27,26.04,40.99,17.82,15.13,0.36,0.82,1.12,0.57,11.16,25.56,33.53,17.62,64.53,72.81,75.51,76.98,23.72,22.35,22.93,24.09,38.06,34.44,33.03,34.48,15.29,15.09,15.85,16.94,13.29,12.41,10.83,10.72,7.49
7030,2017-10-01,0,817,4.0,4,17.4,1.5,0.25,0,0.34,10.41,56.29,28.93,45.03,17.2,15.96,0.18,0.36,0.82,1.12,5.36,11.16,25.56,33.53,63.27,64.53,72.81,75.51,26.04,23.72,22.35,22.93,40.99,38.06,34.44,33.03,17.82,15.29,15.09,15.85,15.13,13.29,12.41,10.83,1.5
7030,2017-11-01,0,817,4.0,4,17.4,1.5,0.25,0,6.41,192.17,68.57,27.79,45.1,20.3,12.81,0.34,0.18,0.36,0.82,10.41,5.36,11.16,25.56,56.29,63.27,64.53,72.81,28.93,26.04,23.72,22.35,45.03,40.99,38.06,34.44,17.2,17.82,15.29,15.09,15.96,15.13,13.29,12.41,1.5
7030,2018-01-01,0,817,8.0,8,17.4,7.49,0.62,0,9.3,288.34,83.97,25.86,33.64,18.36,8.36,6.41,0.34,0.18,0.36,192.17,10.41,5.36,11.16,68.57,56.29,63.27,64.53,27.79,28.93,26.04,23.72,45.1,45.03,40.99,38.06,20.3,17.2,17.82,15.29,12.81,15.96,15.13,13.29,1.5
7030,2018-02-01,0,817,14.0,14,17.4,19.48,0.93,0,5.32,148.99,86.12,26.69,32.48,21.66,7.03,9.3,6.41,0.34,0.18,288.34,192.17,10.41,5.36,83.97,68.57,56.29,63.27,25.86,27.79,28.93,26.04,33.64,45.1,45.03,40.99,18.36,20.3,17.2,17.82,8.36,12.81,15.96,15.13,7.49
7030,2018-03-01,0,817,2.0,5,17.4,3.0,0.4,0,3.17,98.17,80.12,27.29,35.38,21.6,9.3,5.32,9.3,6.41,0.34,148.99,288.34,192.17,10.41,86.12,83.97,68.57,56.29,26.69,25.86,27.79,28.93,32.48,33.64,45.1,45.03,21.66,18.36,20.3,17.2,7.03,8.36,12.81,15.96,19.48
7030,2018-04-01,0,817,8.0,8,17.4,7.49,0.62,0,4.29,128.71,80.59,25.53,34.49,19.86,9.05,3.17,5.32,9.3,6.41,98.17,148.99,288.34,192.17,80.12,86.12,83.97,68.57,27.29,26.69,25.86,27.79,35.38,32.48,33.64,45.1,21.6,21.66,18.36,20.3,9.3,7.03,8.36,12.81,3.0
7030,2018-05-01,0,817,8.0,8,17.4,7.49,0.62,0,0.62,19.11,74.61,24.8,34.43,17.75,11.31,4.29,3.17,5.32,9.3,128.71,98.17,148.99,288.34,80.59,80.12,86.12,83.97,25.53,27.29,26.69,25.86,34.49,35.38,32.48,33.64,19.86,21.6,21.66,18.36,9.05,9.3,7.03,8.36,7.49
7030,2018-06-01,0,817,14.0,14,17.4,10.49,0.5,0,0.61,18.4,70.6,22.81,33.61,14.76,12.12,0.62,4.29,3.17,5.32,19.11,128.71,98.17,148.99,74.61,80.59,80.12,86.12,24.8,25.53,27.29,26.69,34.43,34.49,35.38,32.48,17.75,19.86,21.6,21.66,11.31,9.05,9.3,7.03,7.49
7030,2018-07-01,0,817,8.0,9,17.4,8.99,0.67,0,4.0,123.92,77.56,21.88,30.58,15.43,10.08,0.61,0.62,4.29,3.17,18.4,19.11,128.71,98.17,70.6,74.61,80.59,80.12,22.81,24.8,25.53,27.29,33.61,34.43,34.49,35.38,14.76,17.75,19.86,21.6,12.12,11.31,9.05,9.3,10.49
7030,2018-08-01,0,817,11.0,11,17.4,10.49,0.64,0,0.23,7.1,68.41,23.96,35.71,13.64,14.94,4.0,0.61,0.62,4.29,123.92,18.4,19.11,128.71,77.56,70.6,74.61,80.59,21.88,22.81,24.8,25.53,30.58,33.61,34.43,34.49,15.43,14.76,17.75,19.86,10.08,12.12,11.31,9.05,8.99
7030,2018-09-01,0,817,1.0,1,17.4,1.5,1.0,0,0.36,10.75,59.48,27.45,39.93,17.46,15.84,0.23,4.0,0.61,0.62,7.1,123.92,18.4,19.11,68.41,77.56,70.6,74.61,23.96,21.88,22.81,24.8,35.71,30.58,33.61,34.43,13.64,15.43,14.76,17.75,14.94,10.08,12.12,11.31,10.49
7030,2018-10-01,0,817,1.0,1,17.4,1.5,1.0,0,0.56,17.5,59.16,27.07,43.06,19.09,13.62,0.36,0.23,4.0,0.61,10.75,7.1,123.92,18.4,59.48,68.41,77.56,70.6,27.45,23.96,21.88,22.81,39.93,35.71,30.58,33.61,17.46,13.64,15.43,14.76,15.84,14.94,10.08,12.12,1.5
7031,2017-05-01,0,496,14.0,1,25.1,4.06,1.0,0,0.57,17.62,76.98,24.09,34.48,16.94,10.72,4.8,5.78,3.42,5.64,144.0,179.29,95.65,174.98,82.95,81.43,76.28,80.25,24.79,26.44,28.34,27.93,32.44,34.95,36.88,36.15,18.57,19.6,22.56,22.69,8.52,8.54,9.68,8.54,
7031,2017-10-01,0,496,1.0,1,25.1,0.0,0.0,0,0.34,10.41,56.29,28.93,45.03,17.2,15.96,0.18,0.36,0.82,1.12,5.36,11.16,25.56,33.53,63.27,64.53,72.81,75.51,26.04,23.72,22.35,22.93,40.99,38.06,34.44,33.03,17.82,15.29,15.09,15.85,15.13,13.29,12.41,10.83,4.06
7032,2017-01-01,1,291,14.0,1,20.0,11.81,1.0,0,5.64,174.98,80.25,27.93,36.15,22.69,8.54,4.39,1.55,0.19,0.01,136.03,46.43,5.96,0.3,73.46,61.9,56.76,59.89,28.93,29.74,28.85,26.75,41.27,44.6,44.04,40.04,23.09,21.91,17.3,16.33,11.07,14.2,16.63,16.38,
7032,2017-04-01,1,291,14.0,2,20.0,11.81,0.5,0,4.8,144.0,82.95,24.79,32.44,18.57,8.52,5.78,3.42,5.64,4.39,179.29,95.65,174.98,136.03,81.43,76.28,80.25,73.46,26.44,28.34,27.93,28.93,34.95,36.88,36.15,41.27,19.6,22.56,22.69,23.09,8.54,9.68,8.54,11.07,11.81
7032,2017-05-01,1,291,14.0,1,20.0,0.0,0.0,0,0.57,17.62,76.98,24.09,34.48,16.94,10.72,4.8,5.78,3.42,5.64,144.0,179.29,95.65,174.98,82.95,81.43,76.28,80.25,24.79,26.44,28.34,27.93,32.44,34.95,36.88,36.15,18.57,19.6,22.56,22.69,8.52,8.54,9.68,8.54,11.81
7032,2017-06-01,1,291,9.0,9,20.0,94.47,0.89,0,1.12,33.53,75.51,22.93,33.03,15.85,10.83,0.57,4.8,5.78,3.42,17.62,144.0,179.29,95.65,76.98,82.95,81.43,76.28,24.09,24.79,26.44,28.34,34.48,32.44,34.95,36.88,16.94,18.57,19.6,22.56,10.72,8.52,8.54,9.68,0.0
7032,2017-08-01,1,291,0.0,1,20.0,11.81,1.0,0,0.36,11.16,64.53,23.72,38.06,15.29,13.29,1.12,0.57,4.8,5.64,33.53,17.62,144.0,174.98,75.51,76.98,82.95,80.25,22.93,24.09,24.79,27.93,33.03,34.48,32.44,36.15,15.85,16.94,18.57,22.69,10.83,10.72,8.52,8.54,94.47
7032,2017-09-01,1,291,1.0,1,20.0,0.0,0.0,0,0.18,5.36,63.27,26.04,40.99,17.82,15.13,0.36,1.12,0.57,4.8,11.16,33.53,17.62,144.0,64.53,75.51,76.98,82.95,23.72,22.93,24.09,24.79,38.06,33.03,34.48,32.44,15.29,15.85,16.94,18.57,13.29,10.83,10.72,8.52,11.81
7032,2017-10-01,1,291,1.0,5,20.0,47.24,0.8,0,0.34,10.41,56.29,28.93,45.03,17.2,15.96,0.18,0.36,1.12,0.57,5.36,11.16,33.53,17.62,63.27,64.53,75.51,76.98,26.04,23.72,22.93,24.09,40.99,38.06,33.03,34.48,17.82,15.29,15.85,16.94,15.13,13.29,10.83,10.72,0.0
7032,2017-11-01,1,291,1.0,1,20.0,0.0,0.0,0,6.41,192.17,68.57,27.79,45.1,20.3,12.81,0.34,0.18,0.36,1.12,10.41,5.36,11.16,33.53,56.29,63.27,64.53,75.51,28.93,26.04,23.72,22.93,45.03,40.99,38.06,33.03,17.2,17.82,15.29,15.85,15.96,15.13,13.29,10.83,47.24
7032,2017-12-01,1,291,3.0,3,20.0,11.81,0.33,0,10.29,319.0,79.49,26.98,36.75,19.29,9.31,6.41,0.34,0.18,0.36,192.17,10.41,5.36,11.16,68.57,56.29,63.27,64.53,27.79,28.93,26.04,23.72,45.1,45.03,40.99,38.06,20.3,17.2,17.82,15.29,12.81,15.96,15.13,13.29,0.0
7032,2018-02-01,1,291,2.0,2,20.0,23.62,1.0,0,5.32,148.99,86.12,26.69,32.48,21.66,7.03,10.29,6.41,0.34,0.18,319.0,192.17,10.41,5.36,79.49,68.57,56.29,63.27,26.98,27.79,28.93,26.04,36.75,45.1,45.03,40.99,19.29,20.3,17.2,17.82,9.31,12.81,15.96,15.13,11.81
7032,2018-03-01,1,291,1.0,2,20.0,11.81,0.5,0,3.17,98.17,80.12,27.29,35.38,21.6,9.3,5.32,10.29,6.41,0.34,148.99,319.0,192.17,10.41,86.12,79.49,68.57,56.29,26.69,26.98,27.79,28.93,32.48,36.75,45.1,45.03,21.66,19.29,20.3,17.2,7.03,9.31,12.81,15.96,23.62
7032,2018-04-01,1,291,0.0,3,20.0,23.62,0.67,0,4.29,128.71,80.59,25.53,34.49,19.86,9.05,3.17,5.32,10.29,6.41,98.17,148.99,319.0,192.17,80.12,86.12,79.49,68.57,27.29,26.69,26.98,27.79,35.38,32.48,36.75,45.1,21.6,21.66,19.29,20.3,9.3,7.03,9.31,12.81,11.81
7032,2018-05-01,1,291,3.0,3,20.0,35.43,1.0,0,0.62,19.11,74.61,24.8,34.43,17.75,11.31,4.29,3.17,5.32,10.29,128.71,98.17,148.99,319.0,80.59,80.12,86.12,79.49,25.53,27.29,26.69,26.98,34.49,35.38,32.48,36.75,19.86,21.6,21.66,19.29,9.05,9.3,7.03,9.31,23.62
7032,2018-06-01,1,291,4.0,8,20.0,11.81,0.12,0,0.61,18.4,70.6,22.81,33.61,14.76,12.12,0.62,4.29,3.17,5.32,19.11,128.71,98.17,148.99,74.61,80.59,80.12,86.12,24.8,25.53,27.29,26.69,34.43,34.49,35.38,32.48,17.75,19.86,21.6,21.66,11.31,9.05,9.3,7.03,35.43
7032,2018-07-01,1,291,1.0,6,20.0,35.43,0.5,0,4.0,123.92,77.56,21.88,30.58,15.43,10.08,0.61,0.62,4.29,3.17,18.4,19.11,128.71,98.17,70.6,74.61,80.59,80.12,22.81,24.8,25.53,27.29,33.61,34.43,34.49,35.38,14.76,17.75,19.86,21.6,12.12,11.31,9.05,9.3,11.81
7032,2018-08-01,1,291,0.0,3,20.0,35.43,1.0,0,0.23,7.1,68.41,23.96,35.71,13.64,14.94,4.0,0.61,0.62,4.29,123.92,18.4,19.11,128.71,77.56,70.6,74.61,80.59,21.88,22.81,24.8,25.53,30.58,33.61,34.43,34.49,15.43,14.76,17.75,19.86,10.08,12.12,11.31,9.05,35.43
7032,2018-09-01,1,291,7.0,7,20.0,59.05,0.71,0,0.36,10.75,59.48,27.45,39.93,17.46,15.84,0.23,4.0,0.61,0.62,7.1,123.92,18.4,19.11,68.41,77.56,70.6,74.61,23.96,21.88,22.81,24.8,35.71,30.58,33.61,34.43,13.64,15.43,14.76,17.75,14.94,10.08,12.12,11.31,35.43
7032,2018-10-01,1,291,1.0,1,20.0,11.81,1.0,0,0.56,17.5,59.16,27.07,43.06,19.09,13.62,0.36,0.23,4.0,0.61,10.75,7.1,123.92,18.4,59.48,68.41,77.56,70.6,27.45,23.96,21.88,22.81,39.93,35.71,30.58,33.61,17.46,13.64,15.43,14.76,15.84,14.94,10.08,12.12,59.05
7033,2017-12-01,0,566,7.0,7,7.0,12.49,0.57,1,10.29,319.0,79.49,26.98,36.75,19.29,9.31,6.41,0.34,0.18,0.36,192.17,10.41,5.36,11.16,68.57,56.29,63.27,64.53,27.79,28.93,26.04,23.72,45.1,45.03,40.99,38.06,20.3,17.2,17.82,15.29,12.81,15.96,15.13,13.29,
7033,2018-01-01,0,566,5.0,5,7.0,3.12,0.2,1,9.3,288.34,83.97,25.86,33.64,18.36,8.36,10.29,6.41,0.34,0.18,319.0,192.17,10.41,5.36,79.49,68.57,56.29,63.27,26.98,27.79,28.93,26.04,36.75,45.1,45.03,40.99,19.29,20.3,17.2,17.82,9.31,12.81,15.96,15.13,12.49
7033,2018-02-01,0,566,6.0,6,7.0,15.61,0.83,1,5.32,148.99,86.12,26.69,32.48,21.66,7.03,9.3,10.29,6.41,0.34,288.34,319.0,192.17,10.41,83.97,79.49,68.57,56.29,25.86,26.98,27.79,28.93,33.64,36.75,45.1,45.03,18.36,19.29,20.3,17.2,8.36,9.31,12.81,15.96,3.12
7033,2018-03-01,0,566,6.0,6,7.0,12.49,0.67,1,3.17,98.17,80.12,27.29,35.38,21.6,9.3,5.32,9.3,10.29,6.41,148.99,288.34,319.0,192.17,86.12,83.97,79.49,68.57,26.69,25.86,26.98,27.79,32.48,33.64,36.75,45.1,21.66,18.36,19.29,20.3,7.03,8.36,9.31,12.81,15.61
7033,2018-04-01,0,566,3.0,3,7.0,6.24,0.67,1,4.29,128.71,80.59,25.53,34.49,19.86,9.05,3.17,5.32,9.3,10.29,98.17,148.99,288.34,319.0,80.12,86.12,83.97,79.49,27.29,26.69,25.86,26.98,35.38,32.48,33.64,36.75,21.6,21.66,18.36,19.29,9.3,7.03,8.36,9.31,12.49
7033,2018-05-01,0,566,4.0,4,7.0,6.24,0.5,1,0.62,19.11,74.61,24.8,34.43,17.75,11.31,4.29,3.17,5.32,9.3,128.71,98.17,148.99,288.34,80.59,80.12,86.12,83.97,25.53,27.29,26.69,25.86,34.49,35.38,32.48,33.64,19.86,21.6,21.66,18.36,9.05,9.3,7.03,8.36,6.24
7033,2018-06-01,0,566,8.0,8,7.0,9.36,0.38,1,0.61,18.4,70.6,22.81,33.61,14.76,12.12,0.62,4.29,3.17,5.32,19.11,128.71,98.17,148.99,74.61,80.59,80.12,86.12,24.8,25.53,27.29,26.69,34.43,34.49,35.38,32.48,17.75,19.86,21.6,21.66,11.31,9.05,9.3,7.03,6.24
7033,2018-07-01,0,566,1.0,1,7.0,0.0,0.0,1,4.0,123.92,77.56,21.88,30.58,15.43,10.08,0.61,0.62,4.29,3.17,18.4,19.11,128.71,98.17,70.6,74.61,80.59,80.12,22.81,24.8,25.53,27.29,33.61,34.43,34.49,35.38,14.76,17.75,19.86,21.6,12.12,11.31,9.05,9.3,9.36
7033,2018-08-01,0,566,3.0,3,7.0,3.12,0.33,1,0.23,7.1,68.41,23.96,35.71,13.64,14.94,4.0,0.61,0.62,4.29,123.92,18.4,19.11,128.71,77.56,70.6,74.61,80.59,21.88,22.81,24.8,25.53,30.58,33.61,34.43,34.49,15.43,14.76,17.75,19.86,10.08,12.12,11.31,9.05,0.0
7033,2018-09-01,0,566,1.0,1,7.0,3.12,1.0,1,0.36,10.75,59.48,27.45,39.93,17.46,15.84,0.23,4.0,0.61,0.62,7.1,123.92,18.4,19.11,68.41,77.56,70.6,74.61,23.96,21.88,22.81,24.8,35.71,30.58,33.61,34.43,13.64,15.43,14.76,17.75,14.94,10.08,12.12,11.31,3.12
7033,2018-10-01,0,566,5.0,5,7.0,3.12,0.2,1,0.56,17.5,59.16,27.07,43.06,19.09,13.62,0.36,0.23,4.0,0.61,10.75,7.1,123.92,18.4,59.48,68.41,77.56,70.6,27.45,23.96,21.88,22.81,39.93,35.71,30.58,33.61,17.46,13.64,15.43,14.76,15.84,14.94,10.08,12.12,3.12
7034,2017-01-01,0,460,14.0,1,15.9,4.73,1.0,0,5.64,174.98,80.25,27.93,36.15,22.69,8.54,4.39,1.55,0.19,0.01,136.03,46.43,5.96,0.3,73.46,61.9,56.76,59.89,28.93,29.74,28.85,26.75,41.27,44.6,44.04,40.04,23.09,21.91,17.3,16.33,11.07,14.2,16.63,16.38,
7034,2017-04-01,0,460,14.0,8,15.9,23.63,0.62,0,4.8,144.0,82.95,24.79,32.44,18.57,8.52,5.78,3.42,5.64,4.39,179.29,95.65,174.98,136.03,81.43,76.28,80.25,73.46,26.44,28.34,27.93,28.93,34.95,36.88,36.15,41.27,19.6,22.56,22.69,23.09,8.54,9.68,8.54,11.07,4.73
7034,2017-05-01,0,460,14.0,12,15.9,56.71,1.0,0,0.57,17.62,76.98,24.09,34.48,16.94,10.72,4.8,5.78,3.42,5.64,144.0,179.29,95.65,174.98,82.95,81.43,76.28,80.25,24.79,26.44,28.34,27.93,32.44,34.95,36.88,36.15,18.57,19.6,22.56,22.69,8.52,8.54,9.68,8.54,23.63
7034,2017-06-01,0,460,7.0,10,15.9,47.26,1.0,0,1.12,33.53,75.51,22.93,33.03,15.85,10.83,0.57,4.8,5.78,3.42,17.62,144.0,179.29,95.65,76.98,82.95,81.43,76.28,24.09,24.79,26.44,28.34,34.48,32.44,34.95,36.88,16.94,18.57,19.6,22.56,10.72,8.52,8.54,9.68,56.71
7034,2017-07-01,0,460,17.0,17,15.9,47.26,0.59,0,0.82,25.56,72.81,22.35,34.44,15.09,12.41,1.12,0.57,4.8,5.64,33.53,17.62,144.0,174.98,75.51,76.98,82.95,80.25,22.93,24.09,24.79,27.93,33.03,34.48,32.44,36.15,15.85,16.94,18.57,22.69,10.83,10.72,8.52,8.54,47.26
7034,2017-08-01,0,460,13.0,113,15.9,425.33,0.8,0,0.36,11.16,64.53,23.72,38.06,15.29,13.29,0.82,1.12,0.57,4.8,25.56,33.53,17.62,144.0,72.81,75.51,76.98,82.95,22.35,22.93,24.09,24.79,34.44,33.03,34.48,32.44,15.09,15.85,16.94,18.57,12.41,10.83,10.72,8.52,47.26
7034,2017-09-01,0,460,6.0,6,15.9,18.9,0.67,0,0.18,5.36,63.27,26.04,40.99,17.82,15.13,0.36,0.82,1.12,0.57,11.16,25.56,33.53,17.62,64.53,72.81,75.51,76.98,23.72,22.35,22.93,24.09,38.06,34.44,33.03,34.48,15.29,15.09,15.85,16.94,13.29,12.41,10.83,10.72,425.33
7034,2017-10-01,0,460,11.0,68,15.9,236.29,0.74,0,0.34,10.41,56.29,28.93,45.03,17.2,15.96,0.18,0.36,0.82,1.12,5.36,11.16,25.56,33.53,63.27,64.53,72.81,75.51,26.04,23.72,22.35,22.93,40.99,38.06,34.44,33.03,17.82,15.29,15.09,15.85,15.13,13.29,12.41,10.83,18.9
7034,2017-11-01,0,460,4.0,7,15.9,14.18,0.43,0,6.41,192.17,68.57,27.79,45.1,20.3,12.81,0.34,0.18,0.36,0.82,10.41,5.36,11.16,25.56,56.29,63.27,64.53,72.81,28.93,26.04,23.72,22.35,45.03,40.99,38.06,34.44,17.2,17.82,15.29,15.09,15.96,15.13,13.29,12.41,236.29
7034,2017-12-01,0,460,4.0,4,15.9,9.45,0.5,0,10.29,319.0,79.49,26.98,36.75,19.29,9.31,6.41,0.34,0.18,0.36,192.17,10.41,5.36,11.16,68.57,56.29,63.27,64.53,27.79,28.93,26.04,23.72,45.1,45.03,40.99,38.06,20.3,17.2,17.82,15.29,12.81,15.96,15.13,13.29,14.18
7034,2018-01-01,0,460,9.0,9,15.9,23.63,0.56,0,9.3,288.34,83.97,25.86,33.64,18.36,8.36,10.29,6.41,0.34,0.18,319.0,192.17,10.41,5.36,79.49,68.57,56.29,63.27,26.98,27.79,28.93,26.04,36.75,45.1,45.03,40.99,19.29,20.3,17.2,17.82,9.31,12.81,15.96,15.13,9.45
7034,2018-02-01,0,460,6.0,6,15.9,14.18,0.5,0,5.32,148.99,86.12,26.69,32.48,21.66,7.03,9.3,10.29,6.41,0.34,288.34,319.0,192.17,10.41,83.97,79.49,68.57,56.29,25.86,26.98,27.79,28.93,33.64,36.75,45.1,45.03,18.36,19.29,20.3,17.2,8.36,9.31,12.81,15.96,23.63
7034,2018-03-01,0,460,10.0,91,15.9,288.28,0.67,0,3.17,98.17,80.12,27.29,35.38,21.6,9.3,5.32,9.3,10.29,6.41,148.99,288.34,319.0,192.17,86.12,83.97,79.49,68.57,26.69,25.86,26.98,27.79,32.48,33.64,36.75,45.1,21.66,18.36,19.29,20.3,7.03,8.36,9.31,12.81,14.18
7034,2018-04-01,0,460,17.0,98,15.9,316.64,0.68,0,4.29,128.71,80.59,25.53,34.49,19.86,9.05,3.17,5.32,9.3,10.29,98.17,148.99,288.34,319.0,80.12,86.12,83.97,79.49,27.29,26.69,25.86,26.98,35.38,32.48,33.64,36.75,21.6,21.66,18.36,19.29,9.3,7.03,8.36,9.31,288.28
7034,2018-05-01,0,460,18.0,88,15.9,311.91,0.75,0,0.62,19.11,74.61,24.8,34.43,17.75,11.31,4.29,3.17,5.32,9.3,128.71,98.17,148.99,288.34,80.59,80.12,86.12,83.97,25.53,27.29,26.69,25.86,34.49,35.38,32.48,33.64,19.86,21.6,21.66,18.36,9.05,9.3,7.03,8.36,316.64
